Stock Price,Equity,Portfolio,Buy Threshold,Sell Threshold
168.017,3110.74,0,153.746,169.93
167.516,3110.74,0,153.746,169.93
167.988,3110.74,0,153.746,169.93
168.108,3110.74,0,153.746,169.93
166.997,3110.74,0,153.746,169.93
168.5,3110.74,0,153.746,169.93
167.917,3110.74,0,153.746,169.93
167.369,3110.74,0,153.746,169.93
168.172,3110.74,0,153.746,169.93
166.898,3110.74,0,153.746,169.93
167.434,3110.74,0,157.186,173.732
168.366,3110.74,0,157.186,173.732
168.01,3110.74,0,157.186,173.732
167.877,3110.74,0,157.186,173.732
166.677,3110.74,0,157.186,173.732
167.322,3110.74,0,157.186,173.732
166.001,3110.74,0,157.186,173.732
166.799,3110.74,0,157.186,173.732
167.954,3110.74,0,157.186,173.732
167.55,3110.74,0,157.186,173.732
165.981,3110.74,0,157.186,173.732
166.854,3110.74,0,157.186,173.732
167.48,3110.74,0,157.186,173.732
166.931,3110.74,0,157.186,173.732
167.44,3110.74,0,157.186,173.732
167.464,3110.74,0,159.075,175.82
166.741,3110.74,0,159.075,175.82
165.386,3110.74,0,159.075,175.82
163.961,3110.74,0,159.075,175.82
165.106,3110.74,0,159.075,175.82
165.976,3110.74,0,159.075,175.82
166.49,3110.74,0,159.075,175.82
167.754,3110.74,0,159.075,175.82
166.581,3110.74,0,159.075,175.82
166.672,3110.74,0,159.075,175.82
166.317,3110.74,0,159.075,175.82
167.52,3110.74,0,159.075,175.82
166.693,3110.74,0,159.075,175.82
166.995,3110.74,0,159.075,175.82
165.962,3110.74,0,159.075,175.82
164.693,3110.74,0,158.469,175.15
163.817,3110.74,0,158.469,175.15
165.13,3110.74,0,158.469,175.15
164.899,3110.74,0,158.469,175.15
165.56,3110.74,0,158.469,175.15
166.352,3110.74,0,158.469,175.15
167.725,3110.74,0,158.469,175.15
167.866,3110.74,0,158.469,175.15
168.677,3110.74,0,158.469,175.15
168.161,3110.74,0,158.469,175.15
166.596,3110.74,0,158.469,175.15
165.465,3110.74,0,158.469,175.15
164.086,3110.74,0,158.469,175.15
164.527,3110.74,0,158.469,175.15
164.936,3110.74,0,158.469,175.15
163.482,3110.74,0,157.83,174.444
163.882,3110.74,0,157.83,174.444
164.557,3110.74,0,157.83,174.444
163.999,3110.74,0,157.83,174.444
164.699,3110.74,0,157.83,174.444
166.168,3110.74,0,157.83,174.444
165.195,3110.74,0,157.83,174.444
165.192,3110.74,0,157.83,174.444
166.391,3110.74,0,157.83,174.444
166.94,3110.74,0,157.83,174.444
166.969,3110.74,0,157.83,174.444
166.92,3110.74,0,157.83,174.444
167.783,3110.74,0,157.83,174.444
167.187,3110.74,0,157.83,174.444
167.308,3110.74,0,157.83,174.444
166.184,3110.74,0,157.547,174.131
166.607,3110.74,0,157.547,174.131
167.549,3110.74,0,157.547,174.131
167.566,3110.74,0,157.547,174.131
168.957,3110.74,0,157.547,174.131
169.979,3110.74,0,157.547,174.131
171.143,3110.74,0,157.547,174.131
171.923,3110.74,0,157.547,174.131
172.313,3110.74,0,157.547,174.131
171.411,3110.74,0,157.547,174.131
172.792,3110.74,0,157.547,174.131
172.296,3110.74,0,157.547,174.131
173.45,3110.74,0,157.547,174.131
173.606,3110.74,0,157.547,174.131
172.885,3110.74,0,157.547,174.131
172.982,3110.74,0,159.769,176.587
173.597,3110.74,0,159.769,176.587
173.365,3110.74,0,159.769,176.587
172.219,3110.74,0,159.769,176.587
173.652,3110.74,0,159.769,176.587
172.631,3110.74,0,159.769,176.587
171.729,3110.74,0,159.769,176.587
171.851,3110.74,0,159.769,176.587
170.455,3110.74,0,159.769,176.587
171.764,3110.74,0,159.769,176.587
170.254,3110.74,0,159.769,176.587
171.056,3110.74,0,159.769,176.587
170.721,3110.74,0,159.769,176.587
170.342,3110.74,0,159.769,176.587
169.989,3110.74,0,159.769,176.587
171.598,3110.74,0,162.617,179.734
171.283,3110.74,0,162.617,179.734
172.63,3110.74,0,162.617,179.734
172.616,3110.74,0,162.617,179.734
172.234,3110.74,0,162.617,179.734
172.029,3110.74,0,162.617,179.734
171.875,3110.74,0,162.617,179.734
171.103,3110.74,0,162.617,179.734
169.669,3110.74,0,162.617,179.734
171.221,3110.74,0,162.617,179.734
170,3110.74,0,162.617,179.734
169.731,3110.74,0,162.617,179.734
168.759,3110.74,0,162.617,179.734
167.377,3110.74,0,162.617,179.734
165.76,3110.74,0,162.617,179.734
167.061,3110.74,0,162.592,179.707
168.318,3110.74,0,162.592,179.707
168.302,3110.74,0,162.592,179.707
166.852,3110.74,0,162.592,179.707
166.726,3110.74,0,162.592,179.707
167.314,3110.74,0,162.592,179.707
168.703,3110.74,0,162.592,179.707
168.051,3110.74,0,162.592,179.707
166.964,3110.74,0,162.592,179.707
168.121,3110.74,0,162.592,179.707
166.949,3110.74,0,162.592,179.707
167.736,3110.74,0,162.592,179.707
166.573,3110.74,0,162.592,179.707
165.752,3110.74,0,162.592,179.707
164.801,3110.74,0,162.592,179.707
163.523,3110.74,0,160.427,177.314
162.971,3110.74,0,160.427,177.314
162.567,3110.74,0,160.427,177.314
161.916,3110.74,0,160.427,177.314
161.907,3110.74,0,160.427,177.314
162.682,3110.74,0,160.427,177.314
162.401,3110.74,0,160.427,177.314
161.151,3110.74,0,160.427,177.314
159.569,78.9373,19,160.427,177.314
158.26,78.9373,19,160.427,177.314
159.184,78.9373,19,160.427,177.314
158.031,78.9373,19,160.427,177.314
157.089,78.9373,19,160.427,177.314
158.658,78.9373,19,160.427,177.314
159.348,78.9373,19,160.427,177.314
158.497,78.9373,19,155.72,172.112
159.132,78.9373,19,155.72,172.112
158.469,78.9373,19,155.72,172.112
159.896,78.9373,19,155.72,172.112
160.838,78.9373,19,155.72,172.112
160.875,78.9373,19,155.72,172.112
160.216,78.9373,19,155.72,172.112
161.471,78.9373,19,155.72,172.112
161.821,78.9373,19,155.72,172.112
162.541,78.9373,19,155.72,172.112
163.298,78.9373,19,155.72,172.112
161.885,78.9373,19,155.72,172.112
160.279,78.9373,19,155.72,172.112
158.935,78.9373,19,155.72,172.112
160.387,78.9373,19,155.72,172.112
160.578,78.9373,19,152.564,168.623
159.343,78.9373,19,152.564,168.623
157.822,78.9373,19,152.564,168.623
158.398,78.9373,19,152.564,168.623
158.581,78.9373,19,152.564,168.623
159.909,78.9373,19,152.564,168.623
160.971,78.9373,19,152.564,168.623
159.862,78.9373,19,152.564,168.623
160.447,78.9373,19,152.564,168.623
162.04,78.9373,19,152.564,168.623
160.675,78.9373,19,152.564,168.623
161.803,78.9373,19,152.564,168.623
162.174,78.9373,19,152.564,168.623
163.537,78.9373,19,152.564,168.623
162.801,78.9373,19,152.564,168.623
161.72,78.9373,19,152.554,168.612
161,78.9373,19,152.554,168.612
159.53,78.9373,19,152.554,168.612
158.499,78.9373,19,152.554,168.612
158.17,78.9373,19,152.554,168.612
159.675,78.9373,19,152.554,168.612
160.018,78.9373,19,152.554,168.612
160.292,78.9373,19,152.554,168.612
160.795,78.9373,19,152.554,168.612
159.228,78.9373,19,152.554,168.612
157.794,78.9373,19,152.554,168.612
157.736,78.9373,19,152.554,168.612
158.581,78.9373,19,152.554,168.612
159.296,78.9373,19,152.554,168.612
157.789,78.9373,19,152.554,168.612
158.995,78.9373,19,151.97,167.967
158.309,78.9373,19,151.97,167.967
157.559,78.9373,19,151.97,167.967
157.022,78.9373,19,151.97,167.967
156.978,78.9373,19,151.97,167.967
158.456,78.9373,19,151.97,167.967
158.385,78.9373,19,151.97,167.967
157.228,78.9373,19,151.97,167.967
157.781,78.9373,19,151.97,167.967
159.329,78.9373,19,151.97,167.967
160.392,78.9373,19,151.97,167.967
160.293,78.9373,19,151.97,167.967
159.828,78.9373,19,151.97,167.967
160.273,78.9373,19,151.97,167.967
161.858,78.9373,19,151.97,167.967
161.129,78.9373,19,151.139,167.048
161.651,78.9373,19,151.139,167.048
160.661,78.9373,19,151.139,167.048
161.923,78.9373,19,151.139,167.048
162.836,78.9373,19,151.139,167.048
163.637,78.9373,19,151.139,167.048
163.873,78.9373,19,151.139,167.048
163.282,78.9373,19,151.139,167.048
162.383,78.9373,19,151.139,167.048
163.304,78.9373,19,151.139,167.048
164.922,78.9373,19,151.139,167.048
163.953,78.9373,19,151.139,167.048
164.335,78.9373,19,151.139,167.048
164.231,78.9373,19,151.139,167.048
162.607,78.9373,19,151.139,167.048
162.561,78.9373,19,152.868,168.959
160.994,78.9373,19,152.868,168.959
160.822,78.9373,19,152.868,168.959
159.667,78.9373,19,152.868,168.959
159.702,78.9373,19,152.868,168.959
160.146,78.9373,19,152.868,168.959
161.367,78.9373,19,152.868,168.959
159.869,78.9373,19,152.868,168.959
160.962,78.9373,19,152.868,168.959
159.924,78.9373,19,152.868,168.959
160.363,78.9373,19,152.868,168.959
161.243,78.9373,19,152.868,168.959
160.894,78.9373,19,152.868,168.959
159.39,78.9373,19,152.868,168.959
158.34,78.9373,19,152.868,168.959
157.527,78.9373,19,153.614,169.784
159.068,78.9373,19,153.614,169.784
157.519,78.9373,19,153.614,169.784
158.447,78.9373,19,153.614,169.784
157.185,78.9373,19,153.614,169.784
157.241,78.9373,19,153.614,169.784
156.114,78.9373,19,153.614,169.784
156.471,78.9373,19,153.614,169.784
155.526,78.9373,19,153.614,169.784
155.096,78.9373,19,153.614,169.784
154.303,78.9373,19,153.614,169.784
155.676,78.9373,19,153.614,169.784
155.13,78.9373,19,153.614,169.784
154.325,78.9373,19,153.614,169.784
154.182,78.9373,19,153.614,169.784
155.502,78.9373,19,150.418,166.252
155.715,78.9373,19,150.418,166.252
155.481,78.9373,19,150.418,166.252
153.927,78.9373,19,150.418,166.252
153.921,78.9373,19,150.418,166.252
154.168,78.9373,19,150.418,166.252
153.299,78.9373,19,150.418,166.252
151.804,78.9373,19,150.418,166.252
150.307,78.9373,19,150.418,166.252
150.137,78.9373,19,150.418,166.252
149.988,78.9373,19,150.418,166.252
150.264,78.9373,19,150.418,166.252
150.247,78.9373,19,150.418,166.252
151.197,78.9373,19,150.418,166.252
150.91,78.9373,19,150.418,166.252
151.243,78.9373,19,146.638,162.074
151.728,78.9373,19,146.638,162.074
151.088,78.9373,19,146.638,162.074
151.349,78.9373,19,146.638,162.074
151.912,78.9373,19,146.638,162.074
152.053,78.9373,19,146.638,162.074
151.765,78.9373,19,146.638,162.074
151.868,78.9373,19,146.638,162.074
152.32,78.9373,19,146.638,162.074
153.807,78.9373,19,146.638,162.074
152.77,78.9373,19,146.638,162.074
153.646,78.9373,19,146.638,162.074
154.63,78.9373,19,146.638,162.074
154.464,78.9373,19,146.638,162.074
155.719,78.9373,19,146.638,162.074
155.52,78.9373,19,144.946,160.203
154.158,78.9373,19,144.946,160.203
155.306,78.9373,19,144.946,160.203
155.564,78.9373,19,144.946,160.203
156.614,78.9373,19,144.946,160.203
157.193,78.9373,19,144.946,160.203
156.524,78.9373,19,144.946,160.203
158.019,78.9373,19,144.946,160.203
157.348,78.9373,19,144.946,160.203
156.279,78.9373,19,144.946,160.203
155.215,78.9373,19,144.946,160.203
154.57,78.9373,19,144.946,160.203
153.318,78.9373,19,144.946,160.203
152.38,78.9373,19,144.946,160.203
152.482,78.9373,19,144.946,160.203
152.016,78.9373,19,146.327,161.73
152.577,78.9373,19,146.327,161.73
153.298,78.9373,19,146.327,161.73
152.67,78.9373,19,146.327,161.73
153.433,78.9373,19,146.327,161.73
154.375,78.9373,19,146.327,161.73
155.047,78.9373,19,146.327,161.73
155.381,78.9373,19,146.327,161.73
156.929,78.9373,19,146.327,161.73
155.541,78.9373,19,146.327,161.73
156.268,78.9373,19,146.327,161.73
155.669,78.9373,19,146.327,161.73
156.36,78.9373,19,146.327,161.73
156.364,78.9373,19,146.327,161.73
156.164,78.9373,19,146.327,161.73
155.759,78.9373,19,147.332,162.84
154.941,78.9373,19,147.332,162.84
155.059,78.9373,19,147.332,162.84
154.121,78.9373,19,147.332,162.84
155.079,78.9373,19,147.332,162.84
155.201,78.9373,19,147.332,162.84
153.781,78.9373,19,147.332,162.84
152.549,78.9373,19,147.332,162.84
152.638,78.9373,19,147.332,162.84
152.542,78.9373,19,147.332,162.84
151.363,78.9373,19,147.332,162.84
150.499,78.9373,19,147.332,162.84
151.235,78.9373,19,147.332,162.84
151.562,78.9373,19,147.332,162.84
151.97,78.9373,19,147.332,162.84
152.987,78.9373,19,146.312,161.714
152.359,78.9373,19,146.312,161.714
153.834,78.9373,19,146.312,161.714
153.662,78.9373,19,146.312,161.714
153.618,78.9373,19,146.312,161.714
153.726,78.9373,19,146.312,161.714
154.01,78.9373,19,146.312,161.714
153.783,78.9373,19,146.312,161.714
154.616,78.9373,19,146.312,161.714
154.495,78.9373,19,146.312,161.714
155.701,78.9373,19,146.312,161.714
155.728,78.9373,19,146.312,161.714
155.1,78.9373,19,146.312,161.714
153.788,78.9373,19,146.312,161.714
152.363,78.9373,19,146.312,161.714
151.308,78.9373,19,145.922,161.282
152.622,78.9373,19,145.922,161.282
152.255,78.9373,19,145.922,161.282
153.229,78.9373,19,145.922,161.282
153.006,78.9373,19,145.922,161.282
152.937,78.9373,19,145.922,161.282
153.531,78.9373,19,145.922,161.282
152.551,78.9373,19,145.922,161.282
152.613,78.9373,19,145.922,161.282
152.509,78.9373,19,145.922,161.282
151.962,78.9373,19,145.922,161.282
151.355,78.9373,19,145.922,161.282
151.212,78.9373,19,145.922,161.282
150.79,78.9373,19,145.922,161.282
151.363,78.9373,19,145.922,161.282
152.691,78.9373,19,145.445,160.755
152.476,78.9373,19,145.445,160.755
151.57,78.9373,19,145.445,160.755
152.344,78.9373,19,145.445,160.755
152.076,78.9373,19,145.445,160.755
152.618,78.9373,19,145.445,160.755
153.13,78.9373,19,145.445,160.755
151.774,78.9373,19,145.445,160.755
152.328,78.9373,19,145.445,160.755
151.747,78.9373,19,145.445,160.755
152.503,78.9373,19,145.445,160.755
153.993,78.9373,19,145.445,160.755
155.371,78.9373,19,145.445,160.755
156.009,78.9373,19,145.445,160.755
156.879,78.9373,19,145.445,160.755
156.414,78.9373,19,145.057,160.326
155.942,78.9373,19,145.057,160.326
156.007,78.9373,19,145.057,160.326
154.466,78.9373,19,145.057,160.326
155.374,78.9373,19,145.057,160.326
154.663,78.9373,19,145.057,160.326
155.535,78.9373,19,145.057,160.326
155.364,78.9373,19,145.057,160.326
154.245,78.9373,19,145.057,160.326
155.602,78.9373,19,145.057,160.326
156.743,78.9373,19,145.057,160.326
156.857,78.9373,19,145.057,160.326
157.13,78.9373,19,145.057,160.326
156.659,78.9373,19,145.057,160.326
155.095,78.9373,19,145.057,160.326
155.855,78.9373,19,146.731,162.176
156.103,78.9373,19,146.731,162.176
156.016,78.9373,19,146.731,162.176
154.725,78.9373,19,146.731,162.176
155.162,78.9373,19,146.731,162.176
154.006,78.9373,19,146.731,162.176
154.601,78.9373,19,146.731,162.176
154.104,78.9373,19,146.731,162.176
155.137,78.9373,19,146.731,162.176
154.6,78.9373,19,146.731,162.176
154.593,78.9373,19,146.731,162.176
153.251,78.9373,19,146.731,162.176
153.282,78.9373,19,146.731,162.176
152.593,78.9373,19,146.731,162.176
152.399,78.9373,19,146.731,162.176
151.643,78.9373,19,147.33,162.838
151.293,78.9373,19,147.33,162.838
151.14,78.9373,19,147.33,162.838
152.294,78.9373,19,147.33,162.838
152.817,78.9373,19,147.33,162.838
153.478,78.9373,19,147.33,162.838
152.861,78.9373,19,147.33,162.838
151.471,78.9373,19,147.33,162.838
152.419,78.9373,19,147.33,162.838
151.993,78.9373,19,147.33,162.838
152.183,78.9373,19,147.33,162.838
153.373,78.9373,19,147.33,162.838
154.787,78.9373,19,147.33,162.838
154.114,78.9373,19,147.33,162.838
154.461,78.9373,19,147.33,162.838
154.556,78.9373,19,145.881,161.236
153.813,78.9373,19,145.881,161.236
153.468,78.9373,19,145.881,161.236
154.143,78.9373,19,145.881,161.236
153.648,78.9373,19,145.881,161.236
154.011,78.9373,19,145.881,161.236
155.229,78.9373,19,145.881,161.236
156.057,78.9373,19,145.881,161.236
157.32,78.9373,19,145.881,161.236
158.569,78.9373,19,145.881,161.236
158.872,78.9373,19,145.881,161.236
158.21,78.9373,19,145.881,161.236
157.228,78.9373,19,145.881,161.236
158.317,78.9373,19,145.881,161.236
158.267,78.9373,19,145.881,161.236
158.858,78.9373,19,146.681,162.121
160.239,78.9373,19,146.681,162.121
161.618,78.9373,19,146.681,162.121
163.05,3176.88,0,146.681,162.121
162.242,3176.88,0,146.681,162.121
160.681,3176.88,0,146.681,162.121
161.522,3176.88,0,146.681,162.121
163.127,3176.88,0,146.681,162.121
162.475,3176.88,0,146.681,162.121
163.238,3176.88,0,146.681,162.121
163.973,3176.88,0,146.681,162.121
164.851,3176.88,0,146.681,162.121
165.5,3176.88,0,146.681,162.121
166.59,3176.88,0,146.681,162.121
167.759,3176.88,0,146.681,162.121
167.931,3176.88,0,151.602,167.56
168.646,3176.88,0,151.602,167.56
170.298,3176.88,0,151.602,167.56
170.42,3176.88,0,151.602,167.56
172,3176.88,0,151.602,167.56
172.044,3176.88,0,151.602,167.56
172.348,3176.88,0,151.602,167.56
171.069,3176.88,0,151.602,167.56
169.401,3176.88,0,151.602,167.56
170.469,3176.88,0,151.602,167.56
169.541,3176.88,0,151.602,167.56
168.435,3176.88,0,151.602,167.56
168.301,3176.88,0,151.602,167.56
168.978,3176.88,0,151.602,167.56
167.733,3176.88,0,151.602,167.56
168.117,3176.88,0,158.122,174.767
167.667,3176.88,0,158.122,174.767
167.245,3176.88,0,158.122,174.767
166.109,3176.88,0,158.122,174.767
166.815,3176.88,0,158.122,174.767
165.579,3176.88,0,158.122,174.767
165.363,3176.88,0,158.122,174.767
166.425,3176.88,0,158.122,174.767
165.524,3176.88,0,158.122,174.767
164.883,3176.88,0,158.122,174.767
165.076,3176.88,0,158.122,174.767
165.53,3176.88,0,158.122,174.767
165.59,3176.88,0,158.122,174.767
165.693,3176.88,0,158.122,174.767
166.691,3176.88,0,158.122,174.767
167.419,3176.88,0,159.597,176.397
169.018,3176.88,0,159.597,176.397
168.6,3176.88,0,159.597,176.397
167.976,3176.88,0,159.597,176.397
168.008,3176.88,0,159.597,176.397
166.362,3176.88,0,159.597,176.397
167.03,3176.88,0,159.597,176.397
165.506,3176.88,0,159.597,176.397
165.194,3176.88,0,159.597,176.397
165.14,3176.88,0,159.597,176.397
166.249,3176.88,0,159.597,176.397
165.435,3176.88,0,159.597,176.397
164.273,3176.88,0,159.597,176.397
165.889,3176.88,0,159.597,176.397
167.121,3176.88,0,159.597,176.397
166.934,3176.88,0,158.065,174.704
165.432,3176.88,0,158.065,174.704
164.033,3176.88,0,158.065,174.704
162.829,3176.88,0,158.065,174.704
163.419,3176.88,0,158.065,174.704
162.024,3176.88,0,158.065,174.704
163.538,3176.88,0,158.065,174.704
163.788,3176.88,0,158.065,174.704
163.428,3176.88,0,158.065,174.704
163.02,3176.88,0,158.065,174.704
162.945,3176.88,0,158.065,174.704
161.41,3176.88,0,158.065,174.704
162.496,3176.88,0,158.065,174.704
162.23,3176.88,0,158.065,174.704
161.974,3176.88,0,158.065,174.704
163.53,3176.88,0,156.71,173.205
165.033,3176.88,0,156.71,173.205
164.41,3176.88,0,156.71,173.205
165.498,3176.88,0,156.71,173.205
164.717,3176.88,0,156.71,173.205
163.756,3176.88,0,156.71,173.205
162.486,3176.88,0,156.71,173.205
161.315,3176.88,0,156.71,173.205
161.997,3176.88,0,156.71,173.205
162.508,3176.88,0,156.71,173.205
162.961,3176.88,0,156.71,173.205
161.751,3176.88,0,156.71,173.205
161.124,3176.88,0,156.71,173.205
161.428,3176.88,0,156.71,173.205
161.149,3176.88,0,156.71,173.205
162.63,3176.88,0,154.95,171.261
164.148,3176.88,0,154.95,171.261
163.857,3176.88,0,154.95,171.261
163.402,3176.88,0,154.95,171.261
163.231,3176.88,0,154.95,171.261
162.65,3176.88,0,154.95,171.261
161.456,3176.88,0,154.95,171.261
162.797,3176.88,0,154.95,171.261
161.399,3176.88,0,154.95,171.261
159.886,3176.88,0,154.95,171.261
158.45,3176.88,0,154.95,171.261
157.081,3176.88,0,154.95,171.261
156.538,3176.88,0,154.95,171.261
156.87,3176.88,0,154.95,171.261
156.125,3176.88,0,154.95,171.261
157.685,3176.88,0,153.716,169.896
158.352,3176.88,0,153.716,169.896
157.133,3176.88,0,153.716,169.896
155.767,3176.88,0,153.716,169.896
154.34,3176.88,0,153.716,169.896
155.219,3176.88,0,153.716,169.896
155.131,3176.88,0,153.716,169.896
155.648,3176.88,0,153.716,169.896
155.167,3176.88,0,153.716,169.896
155.075,3176.88,0,153.716,169.896
153.618,104.515,20,153.716,169.896
153.257,104.515,20,153.716,169.896
152.625,104.515,20,153.716,169.896
153.831,104.515,20,153.716,169.896
153.288,104.515,20,153.716,169.896
154.464,104.515,20,149.994,165.783
154.125,104.515,20,149.994,165.783
152.924,104.515,20,149.994,165.783
151.551,104.515,20,149.994,165.783
151.646,104.515,20,149.994,165.783
151.872,104.515,20,149.994,165.783
153.051,104.515,20,149.994,165.783
154.295,104.515,20,149.994,165.783
154.337,104.515,20,149.994,165.783
153.347,104.515,20,149.994,165.783
152.042,104.515,20,149.994,165.783
152.535,104.515,20,149.994,165.783
153.815,104.515,20,149.994,165.783
154.18,104.515,20,149.994,165.783
154.558,104.515,20,149.994,165.783
154.571,104.515,20,146.454,161.871
153.283,104.515,20,146.454,161.871
152.193,104.515,20,146.454,161.871
152.169,104.515,20,146.454,161.871
152.25,104.515,20,146.454,161.871
152.12,104.515,20,146.454,161.871
150.618,104.515,20,146.454,161.871
150.777,104.515,20,146.454,161.871
150.309,104.515,20,146.454,161.871
151.793,104.515,20,146.454,161.871
152.227,104.515,20,146.454,161.871
153.407,104.515,20,146.454,161.871
154.558,104.515,20,146.454,161.871
155.323,104.515,20,146.454,161.871
155.599,104.515,20,146.454,161.871
156.176,104.515,20,145.348,160.648
156.641,104.515,20,145.348,160.648
157.248,104.515,20,145.348,160.648
157.274,104.515,20,145.348,160.648
158.657,104.515,20,145.348,160.648
159.509,104.515,20,145.348,160.648
158.663,104.515,20,145.348,160.648
157.37,104.515,20,145.348,160.648
156.011,104.515,20,145.348,160.648
156.102,104.515,20,145.348,160.648
154.978,104.515,20,145.348,160.648
154.845,104.515,20,145.348,160.648
153.364,104.515,20,145.348,160.648
153.386,104.515,20,145.348,160.648
154.33,104.515,20,145.348,160.648
155.713,104.515,20,146.799,162.251
156.03,104.515,20,146.799,162.251
157.243,104.515,20,146.799,162.251
156.573,104.515,20,146.799,162.251
155.066,104.515,20,146.799,162.251
153.943,104.515,20,146.799,162.251
154.856,104.515,20,146.799,162.251
153.355,104.515,20,146.799,162.251
152.918,104.515,20,146.799,162.251
153.772,104.515,20,146.799,162.251
153.401,104.515,20,146.799,162.251
154.093,104.515,20,146.799,162.251
155.477,104.515,20,146.799,162.251
154.949,104.515,20,146.799,162.251
154.219,104.515,20,146.799,162.251
155.446,104.515,20,147.762,163.316
156.206,104.515,20,147.762,163.316
156.562,104.515,20,147.762,163.316
157.717,104.515,20,147.762,163.316
156.328,104.515,20,147.762,163.316
157.551,104.515,20,147.762,163.316
158.298,104.515,20,147.762,163.316
158.669,104.515,20,147.762,163.316
158.211,104.515,20,147.762,163.316
158.129,104.515,20,147.762,163.316
157.464,104.515,20,147.762,163.316
158.522,104.515,20,147.762,163.316
158.489,104.515,20,147.762,163.316
158.102,104.515,20,147.762,163.316
157.459,104.515,20,147.762,163.316
156.69,104.515,20,148.351,163.967
157.901,104.515,20,148.351,163.967
157.425,104.515,20,148.351,163.967
156.033,104.515,20,148.351,163.967
155.648,104.515,20,148.351,163.967
155.961,104.515,20,148.351,163.967
156.033,104.515,20,148.351,163.967
155.89,104.515,20,148.351,163.967
157.093,104.515,20,148.351,163.967
156.989,104.515,20,148.351,163.967
157.991,104.515,20,148.351,163.967
158.09,104.515,20,148.351,163.967
158.429,104.515,20,148.351,163.967
158.665,104.515,20,148.351,163.967
160.18,104.515,20,148.351,163.967
159.464,104.515,20,149.535,165.276
159.176,104.515,20,149.535,165.276
159.352,104.515,20,149.535,165.276
159.182,104.515,20,149.535,165.276
160.635,104.515,20,149.535,165.276
160.364,104.515,20,149.535,165.276
161.002,104.515,20,149.535,165.276
160.485,104.515,20,149.535,165.276
160.478,104.515,20,149.535,165.276
161.681,104.515,20,149.535,165.276
160.78,104.515,20,149.535,165.276
161.74,104.515,20,149.535,165.276
161.573,104.515,20,149.535,165.276
161.834,104.515,20,149.535,165.276
161.18,104.515,20,149.535,165.276
160.826,104.515,20,150.985,166.878
162.152,104.515,20,150.985,166.878
162.847,104.515,20,150.985,166.878
162.718,104.515,20,150.985,166.878
161.134,104.515,20,150.985,166.878
162.211,104.515,20,150.985,166.878
162.771,104.515,20,150.985,166.878
162.055,104.515,20,150.985,166.878
162.296,104.515,20,150.985,166.878
162.903,104.515,20,150.985,166.878
163.194,104.515,20,150.985,166.878
164.753,104.515,20,150.985,166.878
163.331,104.515,20,150.985,166.878
163.774,104.515,20,150.985,166.878
164.565,104.515,20,150.985,166.878
164.233,104.515,20,153.598,169.766
165.659,104.515,20,153.598,169.766
167.111,104.515,20,153.598,169.766
167.354,104.515,20,153.598,169.766
168.981,104.515,20,153.598,169.766
167.521,104.515,20,153.598,169.766
169.095,104.515,20,153.598,169.766
168.558,104.515,20,153.598,169.766
168.932,104.515,20,153.598,169.766
170.321,3510.93,0,153.598,169.766
169.457,3510.93,0,153.598,169.766
169.78,3510.93,0,153.598,169.766
170.696,3510.93,0,153.598,169.766
172.203,3510.93,0,153.598,169.766
172.848,3510.93,0,153.598,169.766
171.63,3510.93,0,157.519,174.1
172.95,3510.93,0,157.519,174.1
174.001,3510.93,0,157.519,174.1
175.038,3510.93,0,157.519,174.1
175.902,3510.93,0,157.519,174.1
175.127,3510.93,0,157.519,174.1
175.581,3510.93,0,157.519,174.1
176.557,3510.93,0,157.519,174.1
176.945,3510.93,0,157.519,174.1
176.546,3510.93,0,157.519,174.1
175.014,3510.93,0,157.519,174.1
173.304,3510.93,0,157.519,174.1
174.473,3510.93,0,157.519,174.1
175.643,3510.93,0,157.519,174.1
177.086,3510.93,0,157.519,174.1
178.825,3510.93,0,163.354,180.549
180.594,3510.93,0,163.354,180.549
181.634,3510.93,0,163.354,180.549
180.83,3510.93,0,163.354,180.549
179.581,3510.93,0,163.354,180.549
181.264,3510.93,0,163.354,180.549
182.287,3510.93,0,163.354,180.549
181.079,3510.93,0,163.354,180.549
180.909,3510.93,0,163.354,180.549
180.732,3510.93,0,163.354,180.549
179.859,3510.93,0,163.354,180.549
180.058,3510.93,0,163.354,180.549
179.686,3510.93,0,163.354,180.549
180.587,3510.93,0,163.354,180.549
180.144,3510.93,0,163.354,180.549
178.589,3510.93,0,168.906,186.685
177.998,3510.93,0,168.906,186.685
176.857,3510.93,0,168.906,186.685
176.12,3510.93,0,168.906,186.685
177.114,3510.93,0,168.906,186.685
178.201,3510.93,0,168.906,186.685
179.58,3510.93,0,168.906,186.685
179.483,3510.93,0,168.906,186.685
178.321,3510.93,0,168.906,186.685
178.896,3510.93,0,168.906,186.685
177.958,3510.93,0,168.906,186.685
177.881,3510.93,0,168.906,186.685
177.34,3510.93,0,168.906,186.685
175.574,3510.93,0,168.906,186.685
176.864,3510.93,0,168.906,186.685
176.851,3510.93,0,170.203,188.12
177.347,3510.93,0,170.203,188.12
176.568,3510.93,0,170.203,188.12
177.831,3510.93,0,170.203,188.12
176.396,3510.93,0,170.203,188.12
177.264,3510.93,0,170.203,188.12
176.336,3510.93,0,170.203,188.12
177.432,3510.93,0,170.203,188.12
176.406,3510.93,0,170.203,188.12
176.121,3510.93,0,170.203,188.12
175.869,3510.93,0,170.203,188.12
177.527,3510.93,0,170.203,188.12
